#ASSMT_CD,HIGHEST_RECENT_IND,LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
"SAT","Highest","2023-24","623","Catoosa County","4052","Ringgold High School","All Students","WritLang Test  Score - New","1973891.","30900","41","TFS","N/A","266","279","TFS"
"SAT","Highest","2023-24","624","Charlton County","0287","Charlton County High School","All Students","Combined Test Score","1973891.","32979","11.7","11.7","505","1043.6","1034.7","1034.7"
"SAT","Highest","2023-24","624","Charlton County","0287","Charlton County High School","All Students","Math Section Score - New","1973891.","37143","15","15","505","505.4","478.7","478.7"
"SAT","Highest","2023-24","624","Charlton County","0287","Charlton County High School","All Students","Reading Test  Score - New","1973891.","30895","10","10","N/A","272.2","287","287"
"SAT","Highest","2023-24","624","Charlton County","0287","Charlton County High School","All Students","WritLang Test  Score - New","1973891.","30900","10","10","N/A","266","269","269"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0101","Johnson High School","All Students","Combined Test Score","1973891.","32979","596.7","22.3","505","1043.6","997.3","887.5"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0101","Johnson High School","All Students","Math Section Score - New","1973891.","37143","694","25","505","505.4","478.6","418"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0101","Johnson High School","All Students","Reading Test  Score - New","1973891.","30895","548","21","N/A","272.2","263.1","236.2"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0101","Johnson High School","All Students","WritLang Test  Score - New","1973891.","30900","548","21","N/A","266","255.5","233.3"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0108","Early College Program","All Students","Combined Test Score","1973891.","32979","596.7","14.7","505","1043.6","997.3","1019.1"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0108","Early College Program","All Students","Math Section Score - New","1973891.","37143","694","16","505","505.4","478.6","501.3"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0108","Early College Program","All Students","Reading Test  Score - New","1973891.","30895","548","14","N/A","272.2","263.1","263.6"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0108","Early College Program","All Students","WritLang Test  Score - New","1973891.","30900","548","14","N/A","266","255.5","254.3"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Combined Test Score","1973891.","32979","596.7","84","505","1043.6","997.3","941.1"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Math Section Score - New","1973891.","37143","694","90","505","505.4","478.6","466"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Reading Test  Score - New","1973891.","30895","548","81","N/A","272.2","263.1","239.9"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","WritLang Test  Score - New","1973891.","30900","548","81","N/A","266","255.5","235.2"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Combined Test Score","1973891.","32979","596.7","37.3","505","1043.6","997.3","922.9"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Math Section Score - New","1973891.","37143","694","60","505","505.4","478.6","433.7"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Reading Test  Score - New","1973891.","30895","548","26","N/A","272.2","263.1","251.5"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","WritLang Test  Score - New","1973891.","30900","548","26","N/A","266","255.5","237.7"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Combined Test Score","1973891.","32979","596.7","38","505","1043.6","997.3","819.6"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Math Section Score - New","1973891.","37143","694","44","505","505.4","478.6","400.5"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Reading Test  Score - New","1973891.","30895","548","35","N/A","272.2","263.1","215.1"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","WritLang Test  Score - New","1973891.","30900","548","35","N/A","266","255.5","204"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0411","Islands High School","All Students","Combined Test Score","1973891.","32979","596.7","62","505","1043.6","997.3","1074.6"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0411","Islands High School","All Students","Math Section Score - New","1973891.","37143","694","72","505","505.4","478.6","514.6"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0411","Islands High School","All Students","Reading Test  Score - New","1973891.","30895","548","57","N/A","272.2","263.1","288.2"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0411","Islands High School","All Students","WritLang Test  Score - New","1973891.","30900","548","57","N/A","266","255.5","271.8"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Combined Test Score","1973891.","32979","596.7","143","505","1043.6","997.3","1173"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Essay Analysis Score - New","250976.0","33","TFS","TFS","3","3.5","TFS","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Essay Reading Score - New","250976.0","33","TFS","TFS","4","4.5","TFS","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Essay Total","250976.0","33","TFS","TFS","5","13.3","TFS","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Essay Writing Score - New","250976.0","33","TFS","TFS","5","5.4","TFS","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Math Section Score - New","1973891.","37143","694","147","505","505.4","478.6","564.6"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Reading Test  Score - New","1973891.","30895","548","141","N/A","272.2","263.1","304.5"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","WritLang Test  Score - New","1973891.","30900","548","141","N/A","266","255.5","303.8"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0516","Savannah Classical Academy Charter High School","All Students","Combined Test Score","1973891.","32979","596.7","TFS","505","1043.6","997.3","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0516","Savannah Classical Academy Charter High School","All Students","Math Section Score - New","1973891.","37143","694","TFS","505","505.4","478.6","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0516","Savannah Classical Academy Charter High School","All Students","Reading Test  Score - New","1973891.","30895","548","TFS","N/A","272.2","263.1","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0516","Savannah Classical Academy Charter High School","All Students","WritLang Test  Score - New","1973891.","30900","548","TFS","N/A","266","255.5","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","All Students","Combined Test Score","1973891.","32979","596.7","TFS","505","1043.6","997.3","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","All Students","Math Section Score - New","1973891.","37143","694","TFS","505","505.4","478.6","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","All Students","Reading Test  Score - New","1973891.","30895","548","TFS","N/A","272.2","263.1","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","All Students","WritLang Test  Score - New","1973891.","30900","548","TFS","N/A","266","255.5","TFS"
"SAT","Highest","2023-24","625","Savannah-Chatham County","2052","Beach High School","All Students","Combined Test Score","1973891.","32979","596.7","57","505","1043.6","997.3","819.6"
"SAT","Highest","2023-24","625","Savannah-Chatham County","2052","Beach High School","All Students","Math Section Score - New","1973891.","37143","694","65","505","505.4","478.6","388.3"
"SAT","Highest","2023-24","625","Savannah-Chatham County","2052","Beach High School","All Students","Reading Test  Score - New","1973891.","30895","548","53","N/A","272.2","263.1","223.2"
"SAT","Highest","2023-24","625","Savannah-Chatham County","2052","Beach High School","All Students","WritLang Test  Score - New","1973891.","30900","548","53","N/A","266","255.5","208.1"
"SAT","Highest","2023-24","625","Savannah-Chatham County","3056","Groves High School","All Students","Combined Test Score","1973891.","32979","596.7","26","505","1043.6","997.3","880.6"
"SAT","Highest","2023-24","625","Savannah-Chatham County","3056","Groves High School","All Students","Math Section Score - New","1973891.","37143","694","36","505","505.4","478.6","427.2"
"SAT","Highest","2023-24","625","Savannah-Chatham County","3056","Groves High School","All Students","Reading Test  Score - New","1973891.","30895","548","21","N/A","272.2","263.1","232.9"
"SAT","Highest","2023-24","625","Savannah-Chatham County","3056","Groves High School","All Students","WritLang Test  Score - New","1973891.","30900","548","21","N/A","266","255.5","220.5"
"SAT","Highest","2023-24","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Combined Test Score","1973891.","32979","596.7","62.7","505","1043.6","997.3","1100.5"
"SAT","Highest","2023-24","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Math Section Score - New","1973891.","37143","694","70","505","505.4","478.6","540.9"
"SAT","Highest","2023-24","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Reading Test  Score - New","1973891.","30895","548","59","N/A","272.2","263.1","283.4"
"SAT","Highest","2023-24","625","Savannah-Chatham County","5060","Jenkins High School","All Students","WritLang Test  Score - New","1973891.","30900","548","59","N/A","266","255.5","276.3"
"SAT","Highest","2023-24","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Combined Test Score","1973891.","32979","596.7","42","505","1043.6","997.3","858.8"
"SAT","Highest","2023-24","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Math Section Score - New","1973891.","37143","694","60","505","505.4","478.6","420.7"
"SAT","Highest","2023-24","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Reading Test  Score - New","1973891.","30895","548","33","N/A","272.2","263.1","224.2"
"SAT","Highest","2023-24","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","WritLang Test  Score - New","1973891.","30900","548","33","N/A","266","255.5","213.9"
"SAT","Highest","2023-24","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Combined Test Score","1973891.","32979","TFS","TFS","505","1043.6","TFS","TFS"
"SAT","Highest","2023-24","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Math Section Score - New","1973891.","37143","13","13","505","505.4","462.3","462.3"
