LONG_SCHOOL_YEAR,DETAIL_LVL_DESC,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,GRADES_SERVED_DESC,ENROLLMENT_PERIOD,GRADE_LEVEL,ENROLLMENT_COUNT,source_file,#RPT_NAME
2021-22,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,73,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0102,Cedar Shoals High School,"09,10,11,12",Spring,5th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0104,Classic City High School,"09,10,11,12",Spring,5th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0105,Alps Road Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,50,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5056,Chase Street Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,67,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5058,Hilsman Middle School,"06,07,08",Spring,5th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5556,Clarke Central High School,"09,10,11,12",Spring,5th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,District,629,Clarke County,ALL,All Column Values,"PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",Spring,5th,952,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,74,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2062,Winterville Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,61,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3056,Barrow Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,64,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3058,Fowler Drive Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,64,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,4060,Oglethorpe Avenue Elementary School,"PK,KK,01,02,03,04,05",Spring,5th,88,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Spring,6th,241,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Spring,6th,247,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Spring,6th,193,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0102,Cedar Shoals High School,"09,10,11,12",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0104,Classic City High School,"09,10,11,12",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0105,Alps Road Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5056,Chase Street Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5058,Hilsman Middle School,"06,07,08",Spring,6th,205,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5556,Clarke Central High School,"09,10,11,12",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,District,629,Clarke County,ALL,All Column Values,"PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",Spring,6th,886,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2062,Winterville Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3056,Barrow Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3058,Fowler Drive Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,4060,Oglethorpe Avenue Elementary School,"PK,KK,01,02,03,04,05",Spring,6th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0102,Cedar Shoals High School,"09,10,11,12",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0104,Classic City High School,"09,10,11,12",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0105,Alps Road Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Spring,7th,255,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Spring,7th,224,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Spring,7th,247,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2062,Winterville Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3056,Barrow Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3058,Fowler Drive Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,4060,Oglethorpe Avenue Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5056,Chase Street Elementary School,"PK,KK,01,02,03,04,05",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5058,Hilsman Middle School,"06,07,08",Spring,7th,214,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5556,Clarke Central High School,"09,10,11,12",Spring,7th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,District,629,Clarke County,ALL,All Column Values,"PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",Spring,7th,940,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Spring,8th,237,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Spring,8th,238,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2062,Winterville Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3056,Barrow Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3058,Fowler Drive Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,4060,Oglethorpe Avenue Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5056,Chase Street Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5058,Hilsman Middle School,"06,07,08",Spring,8th,215,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5556,Clarke Central High School,"09,10,11,12",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,District,629,Clarke County,ALL,All Column Values,"PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",Spring,8th,918,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0102,Cedar Shoals High School,"09,10,11,12",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0104,Classic City High School,"09,10,11,12",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0105,Alps Road Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Spring,8th,228,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,8th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2062,Winterville Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3056,Barrow Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3058,Fowler Drive Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,4060,Oglethorpe Avenue Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5056,Chase Street Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5058,Hilsman Middle School,"06,07,08",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5556,Clarke Central High School,"09,10,11,12",Spring,9th,590,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,District,629,Clarke County,ALL,All Column Values,"PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",Spring,9th,1127,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0102,Cedar Shoals High School,"09,10,11,12",Spring,9th,527,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0104,Classic City High School,"09,10,11,12",Spring,9th,10,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0105,Alps Road Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,9th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2062,Winterville Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3056,Barrow Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3058,Fowler Drive Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,4060,Oglethorpe Avenue Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5056,Chase Street Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5058,Hilsman Middle School,"06,07,08",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5556,Clarke Central High School,"09,10,11,12",Spring,10th,425,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,District,629,Clarke County,ALL,All Column Values,"PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",Spring,10th,788,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0102,Cedar Shoals High School,"09,10,11,12",Spring,10th,357,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0104,Classic City High School,"09,10,11,12",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0105,Alps Road Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0112,Judia Jackson Harris Elementary,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0178,Timothy Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0191,Cleveland Road Elementary School,"PK,KK,01,02,03,04,05",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0196,Coile Middle School,"06,07,08",Spring,10th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0205,Gaines Elementary School,"PK,KK,01,02,03,04,05",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0291,Howard B. Stroud Elementary School,"PK,KK,01,02,03,04,05",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0296,Burney-Harris-Lyons Middle School,"06,07,08",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,0391,Whit Davis Road Elementary School,"PK,KK,01,02,03,04,05",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1058,Clarke Middle School,"06,07,08",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,1062,Whitehead Road Elementary School,"PK,KK,01,02,03,04,05",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2056,Barnett Shoals Elementary School,"PK,KK,01,02,03,04,05",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,2062,Winterville Elementary School,"PK,KK,01,02,03,04,05",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3056,Barrow Elementary School,"PK,KK,01,02,03,04,05",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,3058,Fowler Drive Elementary School,"PK,KK,01,02,03,04,05",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,4060,Oglethorpe Avenue Elementary School,"PK,KK,01,02,03,04,05",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5056,Chase Street Elementary School,"PK,KK,01,02,03,04,05",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5058,Hilsman Middle School,"06,07,08",Spring,11th,TFS,Enrollment_by_Grade_Level_2022_Dec072022.csv,
2021-22,School,629,Clarke County,5556,Clarke Central High School,"09,10,11,12",Spring,11th,387,Enrollment_by_Grade_Level_2022_Dec072022.csv,
